Compound,Date,Negative,Neutral,News Source,Positive,Tweet Text,Tweets Ago
0.0,Sun Dec 17 16:33:05 +0000 2017,1.0,0.0,@FoxNews,0.0,A sailor meets his child for the first time following the guided-missile cruiser USS Vella Gulf's (CG 72) return to… https://t.co/mqEIhMOZV4,129
0.5719,Sun Dec 17 16:30:57 +0000 2017,0.63,0.0,@FoxNews,0.37,"Boy, 9, locks himself in safe while playing hide-and-seek https://t.co/2nDSbwuxNe",130
0.0,Sun Dec 17 16:17:05 +0000 2017,1.0,0.0,@FoxNews,0.0,".@RepDeSantis: ""The question is, what was the FBI doing to inject itself into the campaign?"" https://t.co/SYgcBSDZK5",131
0.4939,Sun Dec 17 16:08:03 +0000 2017,0.849,0.0,@FoxNews,0.151,".@RepTimRyan: ""We have a decrease in taxes for the wealthiest and we're going to borrow about two trillion dollars.… https://t.co/msyM7a3vDZ",132
-0.6486,Sun Dec 17 16:00:00 +0000 2017,0.765,0.235,@FoxNews,0.0,"Autopsies underway for Canadian billionaires found dead, family slams reports of murder-suicide as 'irresponsible' https://t.co/m5x1yh4lVj",133
-0.1144,Sun Dec 17 15:57:33 +0000 2017,0.774,0.122,@FoxNews,0.104,"A.B. Stoddard: ""The president should not attack the FBI. He is the Commander in Chief and attacking his own institu… https://t.co/7JBdbdnI3k",134
-0.5719,Sun Dec 17 15:50:00 +0000 2017,0.749,0.251,@FoxNews,0.0,Mnuchin says 'no doubt' Congress will pass tax reform bill this week (via @josephweber19 @FoxNewsSunday)… https://t.co/5NJIevMla7,135
0.4215,Sun Dec 17 15:45:04 +0000 2017,0.859,0.0,@FoxNews,0.141,".@DrDarrinPorcher: ""Rooting against the president is equivalent to getting on an airplane and hoping that the plane… https://t.co/6O8MYTWsCm",136
0.5267,Sun Dec 17 15:45:00 +0000 2017,0.848,0.0,@FoxNews,0.152,".@DarrellIssa: ""We've got to cleanup... the standards at the FBI and Department of Justice. Get the politics out of… https://t.co/33pmcjj8z6",137
-0.1531,Sun Dec 17 15:38:55 +0000 2017,0.696,0.187,@FoxNews,0.117,OPINION: @GreggJarrett: Special Counsel Robert Mueller is accused of acting in complete disregard for the law and m… https://t.co/tmdkR044k0,138
0.2057,Sun Dec 17 15:35:00 +0000 2017,0.904,0.0,@FoxNews,0.096,".@KarlRove: ""We don't need to cut the spending, we simply need to restrain it's future growth."" #SundayFutures… https://t.co/kkCUvVyDNw",139
-0.6597,Sun Dec 17 17:41:19 +0000 2017,0.694,0.306,@FoxNews,0.0,'Batman' Actor Christian Bale: Trump's America Is 'A Genuine Tragedy' https://t.co/uqPhXJXh1A,140
0.0,Sun Dec 17 17:28:40 +0000 2017,1.0,0.0,@FoxNews,0.0,"'Take Them Out In Cuffs': Pirro Doubles Down on FBI 'Consigliere' McCabe, Agent Strzok https://t.co/EN47t2eTAh",141
0.0,Sun Dec 17 17:26:01 +0000 2017,1.0,0.0,@FoxNews,0.0,".@AmbJohnBolton: ""I think the fact that Secretary Tillerson is still talking about the possibility of negotiation w… https://t.co/7VstYKL2VD",142
0.0,Sun Dec 17 17:22:14 +0000 2017,1.0,0.0,@FoxNews,0.0,"Trump, Putin Spoke Today via Phone https://t.co/TImDRmbx4p",143
0.3612,Sun Dec 17 17:15:00 +0000 2017,0.872,0.0,@FoxNews,0.128,"Jones supports DACA, says it’s time for GOP opponent Roy Moore to ‘move on’ (via @josephweber19 @FoxNewsSunday)… https://t.co/CML6eL5pMN",144
-0.5994,Sun Dec 17 17:07:07 +0000 2017,0.719,0.281,@FoxNews,0.0,North Koreans mark 6th anniversary of Kim Jong Il's death https://t.co/zrIsFOn1Fq,145
-0.4404,Sun Dec 17 17:01:20 +0000 2017,0.805,0.195,@FoxNews,0.0,An airline lounge denied this woman access because she was wearing Uggs https://t.co/Pc9ehPKL4u,146
0.0,Sun Dec 17 16:47:01 +0000 2017,1.0,0.0,@FoxNews,0.0,".@DrDarrinPorcher on @POTUS: ""We've been getting kicked around for years and years and it's about time that someone… https://t.co/kkTCLk3BcV",147
0.0,Sun Dec 17 16:40:04 +0000 2017,1.0,0.0,@FoxNews,0.0,".@gen_jackkeane: ""The Trump administration is returning America to its leadership role as the indispensable nation… https://t.co/e2zSqSStb2",148
0.0,Sun Dec 17 16:33:05 +0000 2017,1.0,0.0,@FoxNews,0.0,A sailor meets his child for the first time following the guided-missile cruiser USS Vella Gulf's (CG 72) return to… https://t.co/mqEIhMOZV4,149
0.5719,Sun Dec 17 16:30:57 +0000 2017,0.63,0.0,@FoxNews,0.37,"Boy, 9, locks himself in safe while playing hide-and-seek https://t.co/2nDSbwuxNe",150
0.0,Sun Dec 17 16:17:05 +0000 2017,1.0,0.0,@FoxNews,0.0,".@RepDeSantis: ""The question is, what was the FBI doing to inject itself into the campaign?"" https://t.co/SYgcBSDZK5",151
0.4939,Sun Dec 17 16:08:03 +0000 2017,0.849,0.0,@FoxNews,0.151,".@RepTimRyan: ""We have a decrease in taxes for the wealthiest and we're going to borrow about two trillion dollars.… https://t.co/msyM7a3vDZ",152
-0.6486,Sun Dec 17 16:00:00 +0000 2017,0.765,0.235,@FoxNews,0.0,"Autopsies underway for Canadian billionaires found dead, family slams reports of murder-suicide as 'irresponsible' https://t.co/m5x1yh4lVj",153
-0.1144,Sun Dec 17 15:57:33 +0000 2017,0.774,0.122,@FoxNews,0.104,"A.B. Stoddard: ""The president should not attack the FBI. He is the Commander in Chief and attacking his own institu… https://t.co/7JBdbdnI3k",154
-0.5719,Sun Dec 17 15:50:00 +0000 2017,0.749,0.251,@FoxNews,0.0,Mnuchin says 'no doubt' Congress will pass tax reform bill this week (via @josephweber19 @FoxNewsSunday)… https://t.co/5NJIevMla7,155
0.4215,Sun Dec 17 15:45:04 +0000 2017,0.859,0.0,@FoxNews,0.141,".@DrDarrinPorcher: ""Rooting against the president is equivalent to getting on an airplane and hoping that the plane… https://t.co/6O8MYTWsCm",156
0.5267,Sun Dec 17 15:45:00 +0000 2017,0.848,0.0,@FoxNews,0.152,".@DarrellIssa: ""We've got to cleanup... the standards at the FBI and Department of Justice. Get the politics out of… https://t.co/33pmcjj8z6",157
-0.1531,Sun Dec 17 15:38:55 +0000 2017,0.696,0.187,@FoxNews,0.117,OPINION: @GreggJarrett: Special Counsel Robert Mueller is accused of acting in complete disregard for the law and m… https://t.co/tmdkR044k0,158
0.2057,Sun Dec 17 15:35:00 +0000 2017,0.904,0.0,@FoxNews,0.096,".@KarlRove: ""We don't need to cut the spending, we simply need to restrain it's future growth."" #SundayFutures… https://t.co/kkCUvVyDNw",159
-0.6597,Sun Dec 17 17:41:19 +0000 2017,0.694,0.306,@FoxNews,0.0,'Batman' Actor Christian Bale: Trump's America Is 'A Genuine Tragedy' https://t.co/uqPhXJXh1A,160
0.0,Sun Dec 17 17:28:40 +0000 2017,1.0,0.0,@FoxNews,0.0,"'Take Them Out In Cuffs': Pirro Doubles Down on FBI 'Consigliere' McCabe, Agent Strzok https://t.co/EN47t2eTAh",161
0.0,Sun Dec 17 17:26:01 +0000 2017,1.0,0.0,@FoxNews,0.0,".@AmbJohnBolton: ""I think the fact that Secretary Tillerson is still talking about the possibility of negotiation w… https://t.co/7VstYKL2VD",162
0.0,Sun Dec 17 17:22:14 +0000 2017,1.0,0.0,@FoxNews,0.0,"Trump, Putin Spoke Today via Phone https://t.co/TImDRmbx4p",163
0.3612,Sun Dec 17 17:15:00 +0000 2017,0.872,0.0,@FoxNews,0.128,"Jones supports DACA, says it’s time for GOP opponent Roy Moore to ‘move on’ (via @josephweber19 @FoxNewsSunday)… https://t.co/CML6eL5pMN",164
-0.5994,Sun Dec 17 17:07:07 +0000 2017,0.719,0.281,@FoxNews,0.0,North Koreans mark 6th anniversary of Kim Jong Il's death https://t.co/zrIsFOn1Fq,165
-0.4404,Sun Dec 17 17:01:20 +0000 2017,0.805,0.195,@FoxNews,0.0,An airline lounge denied this woman access because she was wearing Uggs https://t.co/Pc9ehPKL4u,166
0.0,Sun Dec 17 16:47:01 +0000 2017,1.0,0.0,@FoxNews,0.0,".@DrDarrinPorcher on @POTUS: ""We've been getting kicked around for years and years and it's about time that someone… https://t.co/kkTCLk3BcV",167
0.0,Sun Dec 17 16:40:04 +0000 2017,1.0,0.0,@FoxNews,0.0,".@gen_jackkeane: ""The Trump administration is returning America to its leadership role as the indispensable nation… https://t.co/e2zSqSStb2",168
0.0,Sun Dec 17 16:33:05 +0000 2017,1.0,0.0,@FoxNews,0.0,A sailor meets his child for the first time following the guided-missile cruiser USS Vella Gulf's (CG 72) return to… https://t.co/mqEIhMOZV4,169
0.5719,Sun Dec 17 16:30:57 +0000 2017,0.63,0.0,@FoxNews,0.37,"Boy, 9, locks himself in safe while playing hide-and-seek https://t.co/2nDSbwuxNe",170
0.0,Sun Dec 17 16:17:05 +0000 2017,1.0,0.0,@FoxNews,0.0,".@RepDeSantis: ""The question is, what was the FBI doing to inject itself into the campaign?"" https://t.co/SYgcBSDZK5",171
0.4939,Sun Dec 17 16:08:03 +0000 2017,0.849,0.0,@FoxNews,0.151,".@RepTimRyan: ""We have a decrease in taxes for the wealthiest and we're going to borrow about two trillion dollars.… https://t.co/msyM7a3vDZ",172
-0.6486,Sun Dec 17 16:00:00 +0000 2017,0.765,0.235,@FoxNews,0.0,"Autopsies underway for Canadian billionaires found dead, family slams reports of murder-suicide as 'irresponsible' https://t.co/m5x1yh4lVj",173
-0.1144,Sun Dec 17 15:57:33 +0000 2017,0.774,0.122,@FoxNews,0.104,"A.B. Stoddard: ""The president should not attack the FBI. He is the Commander in Chief and attacking his own institu… https://t.co/7JBdbdnI3k",174
-0.5719,Sun Dec 17 15:50:00 +0000 2017,0.749,0.251,@FoxNews,0.0,Mnuchin says 'no doubt' Congress will pass tax reform bill this week (via @josephweber19 @FoxNewsSunday)… https://t.co/5NJIevMla7,175
0.4215,Sun Dec 17 15:45:04 +0000 2017,0.859,0.0,@FoxNews,0.141,".@DrDarrinPorcher: ""Rooting against the president is equivalent to getting on an airplane and hoping that the plane… https://t.co/6O8MYTWsCm",176
0.5267,Sun Dec 17 15:45:00 +0000 2017,0.848,0.0,@FoxNews,0.152,".@DarrellIssa: ""We've got to cleanup... the standards at the FBI and Department of Justice. Get the politics out of… https://t.co/33pmcjj8z6",177
-0.1531,Sun Dec 17 15:38:55 +0000 2017,0.696,0.187,@FoxNews,0.117,OPINION: @GreggJarrett: Special Counsel Robert Mueller is accused of acting in complete disregard for the law and m… https://t.co/tmdkR044k0,178
0.2057,Sun Dec 17 15:35:00 +0000 2017,0.904,0.0,@FoxNews,0.096,".@KarlRove: ""We don't need to cut the spending, we simply need to restrain it's future growth."" #SundayFutures… https://t.co/kkCUvVyDNw",179
-0.6597,Sun Dec 17 17:41:19 +0000 2017,0.694,0.306,@FoxNews,0.0,'Batman' Actor Christian Bale: Trump's America Is 'A Genuine Tragedy' https://t.co/uqPhXJXh1A,180
0.0,Sun Dec 17 17:28:40 +0000 2017,1.0,0.0,@FoxNews,0.0,"'Take Them Out In Cuffs': Pirro Doubles Down on FBI 'Consigliere' McCabe, Agent Strzok https://t.co/EN47t2eTAh",181
0.0,Sun Dec 17 17:26:01 +0000 2017,1.0,0.0,@FoxNews,0.0,".@AmbJohnBolton: ""I think the fact that Secretary Tillerson is still talking about the possibility of negotiation w… https://t.co/7VstYKL2VD",182
0.0,Sun Dec 17 17:22:14 +0000 2017,1.0,0.0,@FoxNews,0.0,"Trump, Putin Spoke Today via Phone https://t.co/TImDRmbx4p",183
0.3612,Sun Dec 17 17:15:00 +0000 2017,0.872,0.0,@FoxNews,0.128,"Jones supports DACA, says it’s time for GOP opponent Roy Moore to ‘move on’ (via @josephweber19 @FoxNewsSunday)… https://t.co/CML6eL5pMN",184
-0.5994,Sun Dec 17 17:07:07 +0000 2017,0.719,0.281,@FoxNews,0.0,North Koreans mark 6th anniversary of Kim Jong Il's death https://t.co/zrIsFOn1Fq,185
-0.4404,Sun Dec 17 17:01:20 +0000 2017,0.805,0.195,@FoxNews,0.0,An airline lounge denied this woman access because she was wearing Uggs https://t.co/Pc9ehPKL4u,186
0.0,Sun Dec 17 16:47:01 +0000 2017,1.0,0.0,@FoxNews,0.0,".@DrDarrinPorcher on @POTUS: ""We've been getting kicked around for years and years and it's about time that someone… https://t.co/kkTCLk3BcV",187
0.0,Sun Dec 17 16:40:04 +0000 2017,1.0,0.0,@FoxNews,0.0,".@gen_jackkeane: ""The Trump administration is returning America to its leadership role as the indispensable nation… https://t.co/e2zSqSStb2",188
0.0,Sun Dec 17 16:33:05 +0000 2017,1.0,0.0,@FoxNews,0.0,A sailor meets his child for the first time following the guided-missile cruiser USS Vella Gulf's (CG 72) return to… https://t.co/mqEIhMOZV4,189
0.5719,Sun Dec 17 16:30:57 +0000 2017,0.63,0.0,@FoxNews,0.37,"Boy, 9, locks himself in safe while playing hide-and-seek https://t.co/2nDSbwuxNe",190
0.0,Sun Dec 17 16:17:05 +0000 2017,1.0,0.0,@FoxNews,0.0,".@RepDeSantis: ""The question is, what was the FBI doing to inject itself into the campaign?"" https://t.co/SYgcBSDZK5",191
0.4939,Sun Dec 17 16:08:03 +0000 2017,0.849,0.0,@FoxNews,0.151,".@RepTimRyan: ""We have a decrease in taxes for the wealthiest and we're going to borrow about two trillion dollars.… https://t.co/msyM7a3vDZ",192
-0.6486,Sun Dec 17 16:00:00 +0000 2017,0.765,0.235,@FoxNews,0.0,"Autopsies underway for Canadian billionaires found dead, family slams reports of murder-suicide as 'irresponsible' https://t.co/m5x1yh4lVj",193
-0.1144,Sun Dec 17 15:57:33 +0000 2017,0.774,0.122,@FoxNews,0.104,"A.B. Stoddard: ""The president should not attack the FBI. He is the Commander in Chief and attacking his own institu… https://t.co/7JBdbdnI3k",194
-0.5719,Sun Dec 17 15:50:00 +0000 2017,0.749,0.251,@FoxNews,0.0,Mnuchin says 'no doubt' Congress will pass tax reform bill this week (via @josephweber19 @FoxNewsSunday)… https://t.co/5NJIevMla7,195
0.4215,Sun Dec 17 15:45:04 +0000 2017,0.859,0.0,@FoxNews,0.141,".@DrDarrinPorcher: ""Rooting against the president is equivalent to getting on an airplane and hoping that the plane… https://t.co/6O8MYTWsCm",196
0.5267,Sun Dec 17 15:45:00 +0000 2017,0.848,0.0,@FoxNews,0.152,".@DarrellIssa: ""We've got to cleanup... the standards at the FBI and Department of Justice. Get the politics out of… https://t.co/33pmcjj8z6",197
-0.1531,Sun Dec 17 15:38:55 +0000 2017,0.696,0.187,@FoxNews,0.117,OPINION: @GreggJarrett: Special Counsel Robert Mueller is accused of acting in complete disregard for the law and m… https://t.co/tmdkR044k0,198
0.2057,Sun Dec 17 15:35:00 +0000 2017,0.904,0.0,@FoxNews,0.096,".@KarlRove: ""We don't need to cut the spending, we simply need to restrain it's future growth."" #SundayFutures… https://t.co/kkCUvVyDNw",199
0.128,Sun Dec 17 17:45:05 +0000 2017,0.741,0.116,@nytimes,0.143,"President Trump's lawyer accused the special counsel of improperly obtaining transition emails, a charge Robert Mue… https://t.co/RsOU65qrgX",0
-0.0258,Sun Dec 17 17:30:06 +0000 2017,0.558,0.2,@nytimes,0.242,"“If we treat the dead like garbage, then the living are just walking garbage"" https://t.co/02ZcZGJPWY",1
0.0,Sun Dec 17 17:20:41 +0000 2017,1.0,0.0,@nytimes,0.0,RT @nytimesworld: Chile’s presidential election is the first in a series that will alter the political trajectory of Latin America. Voters…,2
0.7609,Sun Dec 17 17:11:43 +0000 2017,0.6,0.102,@nytimes,0.298,"For women, the burden of caring for children can be so great that many opt to be sterilized. https://t.co/sih8vOdYKk https://t.co/VOkLi9AyNW",3
-0.8779,Sun Dec 17 17:10:05 +0000 2017,0.641,0.359,@nytimes,0.0,"When this baby died, severe malnutrition was listed as the cause of death — rare in Venezuela. “In some public hosp… https://t.co/8Xcc8jnuwX",4
-0.2846,Sun Dec 17 17:08:04 +0000 2017,0.907,0.093,@nytimes,0.0,"Oriana Caraballo couldn’t bear the pain of watching her kids go hungry. She was about to hang herself, but then she… https://t.co/H5Fsxn0YOG",5
0.0,Sun Dec 17 17:06:29 +0000 2017,1.0,0.0,@nytimes,0.0,"Esteban’s mother couldn’t breast-feed him, so a neighbor did it. The baby was rushed to a hospital weighing 4 pound… https://t.co/YkDLVfVqNd",6
0.6369,Sun Dec 17 17:04:49 +0000 2017,0.819,0.0,@nytimes,0.181,"“Your mamá is here with you, my daughter — and I love you,” Albiannys Castillo told her baby girl. The 5-month-old… https://t.co/o48WDtbtOF",7
-0.2263,Sun Dec 17 17:03:21 +0000 2017,0.704,0.169,@nytimes,0.127,"Kenyerber Aquino Merchán was born healthy: 6 pounds 7 ounces. At 17 months old, he starved to death.… https://t.co/OOiwWFAOTh",8
-0.4767,Sun Dec 17 17:02:12 +0000 2017,0.76,0.24,@nytimes,0.0,"In the last 3 years, Venezuela’s economy has collapsed. Now, hunger grips the nation. https://t.co/sih8vOdYKk https://t.co/Zi3hijwNm0",9
-0.3506,Sun Dec 17 17:00:04 +0000 2017,0.886,0.114,@nytimes,0.0,"“Sometimes they die in your arms just from dehydration.” Children in Venezuela are dying of malnutrition, but the g… https://t.co/aZXotKRtrN",10
0.0,Sun Dec 17 16:52:03 +0000 2017,1.0,0.0,@nytimes,0.0,"RT @nytimesarts: Oxford Dictionaries chose ""youthquake"" as the international Word of the Year. What would your choice be and why? https://t…",11
0.4404,Sun Dec 17 16:45:13 +0000 2017,0.868,0.0,@nytimes,0.132,The altitude is called the “death zone” for good reason. Climbing Everest is a formidable feat. The only thing more… https://t.co/IBmjk4b81l,12
-0.3612,Sun Dec 17 16:30:14 +0000 2017,0.878,0.122,@nytimes,0.0,"Since Hurricane Maria steamrollered Puerto Rico, the day-to-day job of digging out has fallen largely to island res… https://t.co/dOsP1VzSlj",13
0.2263,Sun Dec 17 16:15:06 +0000 2017,0.8,0.08,@nytimes,0.12,An Australian man was charged with trying to help North Korea sell its missile and other military technology abroad https://t.co/XPRYg37Bwx,14
-0.3182,Sun Dec 17 16:00:03 +0000 2017,0.82,0.18,@nytimes,0.0,The ACLU is asking a judge to stop the government from preventing 2 undocumented teenagers from seeking abortions https://t.co/ORwKJBNJU8,15
0.0,Sun Dec 17 15:45:06 +0000 2017,1.0,0.0,@nytimes,0.0,He is the fifth member of Congress to step aside in the past 2 weeks as part of the national reckoning over sexual… https://t.co/w7WSZqWs3k,16
-0.5423,Sun Dec 17 15:30:14 +0000 2017,0.844,0.156,@nytimes,0.0,"“I think most Americans would be outraged to know that they are subsidizing sexual predators in the tax code"" https://t.co/MODkz4CTEr",17
0.5719,Sun Dec 17 15:23:14 +0000 2017,0.844,0.0,@nytimes,0.156,"RT @nytvideo: Sequins. Leather. Skates. Our five-video series celebrates dancing around the world, from the asphalt streets of Tokyo to a s…",18
0.0,Sun Dec 17 15:15:06 +0000 2017,1.0,0.0,@nytimes,0.0,Figure out where your taxes are going with our interactive calculator https://t.co/PovzWGL88l,19
0.128,Sun Dec 17 17:45:05 +0000 2017,0.741,0.116,@nytimes,0.143,"President Trump's lawyer accused the special counsel of improperly obtaining transition emails, a charge Robert Mue… https://t.co/RsOU65qrgX",20
-0.0258,Sun Dec 17 17:30:06 +0000 2017,0.558,0.2,@nytimes,0.242,"“If we treat the dead like garbage, then the living are just walking garbage"" https://t.co/02ZcZGJPWY",21
0.0,Sun Dec 17 17:20:41 +0000 2017,1.0,0.0,@nytimes,0.0,RT @nytimesworld: Chile’s presidential election is the first in a series that will alter the political trajectory of Latin America. Voters…,22
0.7609,Sun Dec 17 17:11:43 +0000 2017,0.6,0.102,@nytimes,0.298,"For women, the burden of caring for children can be so great that many opt to be sterilized. https://t.co/sih8vOdYKk https://t.co/VOkLi9AyNW",23
-0.8779,Sun Dec 17 17:10:05 +0000 2017,0.641,0.359,@nytimes,0.0,"When this baby died, severe malnutrition was listed as the cause of death — rare in Venezuela. “In some public hosp… https://t.co/8Xcc8jnuwX",24
-0.2846,Sun Dec 17 17:08:04 +0000 2017,0.907,0.093,@nytimes,0.0,"Oriana Caraballo couldn’t bear the pain of watching her kids go hungry. She was about to hang herself, but then she… https://t.co/H5Fsxn0YOG",25
0.0,Sun Dec 17 17:06:29 +0000 2017,1.0,0.0,@nytimes,0.0,"Esteban’s mother couldn’t breast-feed him, so a neighbor did it. The baby was rushed to a hospital weighing 4 pound… https://t.co/YkDLVfVqNd",26
0.6369,Sun Dec 17 17:04:49 +0000 2017,0.819,0.0,@nytimes,0.181,"“Your mamá is here with you, my daughter — and I love you,” Albiannys Castillo told her baby girl. The 5-month-old… https://t.co/o48WDtbtOF",27
-0.2263,Sun Dec 17 17:03:21 +0000 2017,0.704,0.169,@nytimes,0.127,"Kenyerber Aquino Merchán was born healthy: 6 pounds 7 ounces. At 17 months old, he starved to death.… https://t.co/OOiwWFAOTh",28
-0.4767,Sun Dec 17 17:02:12 +0000 2017,0.76,0.24,@nytimes,0.0,"In the last 3 years, Venezuela’s economy has collapsed. Now, hunger grips the nation. https://t.co/sih8vOdYKk https://t.co/Zi3hijwNm0",29
